shopify_id,title,handle,type,model,tier,yotpo_key,key_source,yotpo_name,yotpo_group,reviews,score,other_keys
10120609202416,SPY B&B Surf Cap Black,spy-spy-b-b-surf-cap-black-sunglasses,Gear,SPY B&B SURF CAP,D-unmatched,,,,,,,
10120617197808,SPY Diego Snapback Hat Friar Brown,spy-spy-diego-snapback-hat-friar-brown-sunglasses,Gear,SPY DIEGO SNAPBACK HAT,D-unmatched,,,,,,,
10120617525488,SPY Diego Snapback Hat Gaslamp Navy,spy-spy-diego-snapback-hat-gaslamp-navy-sunglasses,Gear,SPY DIEGO SNAPBACK HAT,D-unmatched,,,,,,,
10120615592176,SPY+ Staple Beanie Black,spy-spy-staple-beanie-black-sunglasses,Gear,SPY+ STAPLE BEANIE,D-unmatched,,,,,,,
10120613953776,SS25 SPY Bear CA Republic SS Tee,spy-ss25-spy-bear-ca-republic-ss-tee-no-colour-reference-sunglasses,Gear,SS25 SPY BEAR CA REPUBLIC SS TEE,D-unmatched,,,,,,,
10120612774128,SS25 SPY Palms SS Tee,spy-ss25-spy-palms-ss-tee-no-colour-reference-sunglasses,Gear,SS25 SPY PALMS SS TEE,D-unmatched,,,,,,,
10120614740208,Vanguards Surf Cap Black,spy-vanguards-surf-cap-black-sunglasses,Gear,VANGUARDS SURF CAP,D-unmatched,,,,,,,
10120614543600,Vanguards Surf Cap Coffee,spy-vanguards-surf-cap-coffee-sunglasses,Gear,VANGUARDS SURF CAP,D-unmatched,,,,,,,
10120618148080,Woot Race Lens Clear,spy-woot-race-lens-clear-sunglasses,Motocross Goggles,WOOT RACE LENS,D-unmatched,,,,,,,
10120617689328,Woot Race Lens LL Smoke Blue Mirror,spy-woot-race-lens-ll-smoke-blue-mirror-sunglasses,Motocross Goggles,WOOT RACE LENS,D-unmatched,,,,,,,
10120615297264,Woot/Woot Race Clear Tear Off,spy-woot-woot-race-clear-tear-off-no-colour-reference-sunglasses,Motocross Goggles,WOOT/WOOT RACE CLEAR TEAR OFF,D-unmatched,,,,,,,
10120618410224,Woot/Woot Race MX Lens,spy-woot-woot-race-mx-lens-no-colour-reference-sunglasses,Motocross Goggles,WOOT/WOOT RACE MX LENS,D-unmatched,,,,,,,
